,Amplitude,Phase_circle,Phase,Decay_rate,Period,Rhythmicity
TRINITY_DN27215_c1_g1_i3.1,0.737320574,238.2191757,7.880261072,0.701984045,11.90875578,nonrhythmic
TRINITY_DN52088_c0_g1_i3.1,0.999381253,245.748253,7.873864762,0.768586576,11.53453292,nonrhythmic
TRINITY_DN3617_c0_g2_i1.1,17.95701903,262.5655903,8.076906743,0.804884971,11.07413361,rhythmic
TRINITY_DN4225_c0_g1_i3.1,79.98032431,57.87011179,2.03522745,0.932654976,12.66079949,rhythmic
TRINITY_DN11219_c0_g1_i8.1,2.833566403,190.8083263,8.913937559,0.717166225,16.8180162,nonrhythmic
TRINITY_DN97431_c0_g1_i2.1,0.920761135,118.0409642,6.358190873,0.992238738,19.39113874,rhythmic
TRINITY_DN5050_c0_g1_i3.1,0.917984161,258.6745119,9.184786895,0.973724401,12.78256315,rhythmic
TRINITY_DN4833_c1_g1_i10.1,1.844711113,281.4423145,9.818589517,1.048292475,12.55920678,rhythmic
TRINITY_DN1594_c5_g1_i1.1,0.636321731,190.8361601,5.180726409,0.96629778,9.773103305,rhythmic
TRINITY_DN14485_c0_g1_i10.1,0.777460915,63.16704667,2.169617329,0.877403613,12.36502701,rhythmic
TRINITY_DN110488_c0_g1_i2.1,816.708714,313.5353483,10.90529591,1.011131619,12.52141601,rhythmic
TRINITY_DN71139_c0_g2_i9.1,0.145988016,52.22419282,1.818164596,0.887364631,12.53325746,rhythmic
TRINITY_DN4228_c0_g1_i13.1,0.889532217,165.6839614,3.917272563,1.146877033,8.511494477,rhythmic
TRINITY_DN2469_c0_g1_i16.1,7.823159968,55.41845438,2.009586881,0.880132761,13.05433876,rhythmic
TRINITY_DN19427_c0_g2_i3.1,0.802605737,275.7355519,8.275294217,0.881013042,10.80421403,rhythmic
TRINITY_DN11224_c0_g1_i6.1,0.756572403,28.41243165,1.046633434,0.921050184,13.26137941,rhythmic
TRINITY_DN18947_c0_g1_i13.1,0.323046809,248.5255351,7.538487319,0.985231835,10.91982533,rhythmic
TRINITY_DN2064_c2_g1_i6.1,1.023847833,317.2544022,9.107610881,1.036834846,10.33473419,rhythmic
TRINITY_DN35719_c2_g1_i5.1,0.057190252,139.0804682,8.745641321,1.048444767,22.63747683,rhythmic
TRINITY_DN2725_c0_g1_i9.1,4.793589428,25.20681985,0.941121734,0.945978205,13.44095869,rhythmic
TRINITY_DN10334_c2_g2_i1.1,0.599903779,164.1716556,6.232091281,0.987627348,13.66589655,rhythmic
TRINITY_DN1626_c1_g1_i3.1,0.005270594,113.4232739,4.555849685,1.210527425,14.46004713,nonrhythmic
TRINITY_DN8647_c2_g1_i1.1,0.044057125,211.5771071,5.995781594,0.99948226,10.20186637,rhythmic
TRINITY_DN504_c7_g1_i2.1,0.119959202,218.8058132,9.131124752,1.02546299,15.02338929,rhythmic
TRINITY_DN4811_c0_g1_i2.1,3.967067548,11.61962386,0.267266845,1.078638239,8.280480099,rhythmic
TRINITY_DN18777_c1_g1_i5.1,0.975634368,26.48640348,0.956656056,0.865283925,13.00275367,rhythmic
TRINITY_DN750_c2_g1_i3.1,0.094799537,283.3351237,8.403085981,1.27780242,10.67679472,nonrhythmic
TRINITY_DN195_c1_g1_i1.1,0.079364064,51.21598262,2.35071565,1.175540024,16.52331149,rhythmic
TRINITY_DN4131_c0_g1_i16.1,1.41485838,349.8832662,13.31428684,0.911986798,13.69926409,rhythmic
TRINITY_DN47326_c0_g1_i1.1,5.142277876,246.1818848,8.621126987,1.000598675,12.6069622,rhythmic
TRINITY_DN21792_c0_g1_i4.1,0.475497115,41.62663302,1.506302966,0.864882434,13.02697404,rhythmic
TRINITY_DN12143_c0_g1_i16.1,2.656764043,311.776163,8.901332999,0.926806934,10.27814266,rhythmic
TRINITY_DN21829_c1_g1_i1.1,0.465704885,113.3085198,3.617468252,1.212363236,11.49329788,nonrhythmic
TRINITY_DN9703_c0_g1_i7.1,1.093307694,346.7461486,13.2517509,0.89753909,13.7582792,rhythmic
TRINITY_DN2716_c0_g1_i10.1,0.080295656,181.8623452,6.773655703,1.065068257,13.40858137,rhythmic
TRINITY_DN9302_c0_g1_i2.1,0.111619354,289.8027982,10.79598624,1.145394804,13.41103354,rhythmic
TRINITY_DN6435_c0_g1_i9.1,1.001453157,35.0976473,1.279290323,0.892850091,13.12180593,rhythmic
TRINITY_DN33037_c0_g1_i19.1,0.114654575,84.26411202,4.9651073,1.062545318,21.21233566,rhythmic
TRINITY_DN14964_c0_g1_i19.1,2.673390911,354.9170374,11.7235018,1.056945173,11.89140054,rhythmic
TRINITY_DN16295_c0_g2_i2.1,141.4314472,319.8085107,8.589736381,0.952966183,9.669239542,rhythmic
TRINITY_DN30508_c0_g2_i1.1,0.015397473,56.49675965,1.847317151,1.05819196,11.77119145,rhythmic
TRINITY_DN3403_c1_g1_i2.1,0.338688258,26.48670293,1.053027947,1.030916233,14.31246698,rhythmic
TRINITY_DN3868_c0_g1_i8.1,1.641804413,69.86841072,2.399626272,0.901814257,12.36417788,rhythmic
TRINITY_DN11916_c0_g1_i2.1,0.091528286,71.63212616,1.987394396,1.105364143,9.988004277,rhythmic
TRINITY_DN12_c2_g3_i2.1,8.061639335,84.08758939,3.897392429,1.024688905,16.6857117,rhythmic
TRINITY_DN34172_c0_g1_i8.1,0.560077352,22.97466564,0.844135841,0.952055661,13.22713059,rhythmic
TRINITY_DN8032_c1_g1_i1.1,0.011069515,73.06059792,3.022718267,1.010482724,14.89419204,rhythmic
TRINITY_DN1993_c0_g1_i2.1,1.972658595,337.7802399,9.527605658,0.930715122,10.1543478,rhythmic
TRINITY_DN16988_c0_g1_i20.1,0.707291097,22.03162802,0.825900576,0.907599577,13.4953353,rhythmic
TRINITY_DN97165_c0_g1_i3.1,1.397919684,18.92274462,0.488797802,1.157858041,9.299243441,rhythmic
TRINITY_DN55424_c0_g1_i3.1,0.52716068,293.9017277,8.984251022,0.880027936,11.00480216,rhythmic
TRINITY_DN3837_c0_g1_i9.1,0.492436648,104.7784685,3.030953654,1.00445373,10.41381241,rhythmic
TRINITY_DN3110_c0_g1_i7.1,2.320997542,234.935842,8.300010493,0.892751234,12.71838197,rhythmic
TRINITY_DN16248_c0_g2_i1.1,4.5224493,0,NA,NA,Inf,nonrhythmic
TRINITY_DN16248_c0_g2_i1.2,NA,0,NA,NA,Inf,nonrhythmic
TRINITY_DN133398_c0_g2_i4.1,0.102690105,262.483747,9.011592335,0.776088545,12.35952046,nonrhythmic
TRINITY_DN33884_c0_g1_i1.1,0.11498278,142.9414388,5.545933527,0.994609488,13.96751066,rhythmic
TRINITY_DN47171_c0_g1_i6.1,2.643316368,0,NA,NA,Inf,nonrhythmic
TRINITY_DN47171_c0_g1_i6.2,NA,0,NA,-0.99743848,Inf,nonrhythmic
TRINITY_DN43566_c0_g1_i9.1,0.488758435,141.0166237,5.70037816,1.1680713,14.5524413,rhythmic
TRINITY_DN37_c3_g1_i1.1,35.91846902,205.1769902,6.788230247,1.475176517,11.91051144,nonrhythmic
TRINITY_DN66187_c0_g1_i5.1,0.261506489,13.75947174,0.519629446,0.831113103,13.59547838,rhythmic
TRINITY_DN70846_c0_g1_i1.1,0.014648095,345.2081181,11.45524039,1.081803728,11.94608795,rhythmic
TRINITY_DN86889_c0_g1_i1.1,0.332764805,240.1231011,8.646736122,0.857613673,12.96345495,rhythmic
TRINITY_DN23989_c0_g1_i3.1,0.083310465,314.7584857,10.87712904,0.853313193,12.44054293,rhythmic
TRINITY_DN39861_c1_g1_i2.1,12.60729385,224.4691729,7.94280471,0.474530755,12.7385407,nonrhythmic
TRINITY_DN62931_c0_g1_i12.1,0.151507038,260.5866747,7.144120838,1.03399063,9.869589475,rhythmic
TRINITY_DN5245_c2_g1_i24.1,0.05000413,330.9024744,11.07911868,0.996680725,12.05334815,rhythmic
TRINITY_DN16968_c0_g1_i12.1,0.005610058,292.5243948,15.77488807,1.241012178,19.41362774,nonrhythmic
TRINITY_DN30677_c0_g1_i3.1,3.694012458,306.5260091,8.970535319,0.851812351,10.53546067,rhythmic
TRINITY_DN32770_c1_g1_i1.1,1.265200334,212.8996068,7.544629466,0.917912658,12.75749941,rhythmic
TRINITY_DN27826_c0_g1_i2.1,57.48855722,73.00859694,2.531246125,0.803374346,12.48138771,rhythmic
TRINITY_DN3677_c0_g1_i24.1,0.671778669,206.2408791,7.828255956,1.204890506,13.66446922,nonrhythmic
TRINITY_DN295261_c0_g1_i1.1,0.034867505,232.7493486,9.203726901,1.004492381,14.23566469,rhythmic
TRINITY_DN1866_c0_g1_i7.1,0.534942159,353.8473994,11.28537731,1.186579372,11.48160432,rhythmic
TRINITY_DN4556_c0_g1_i6.1,0.851039096,69.95317466,1.955804715,1.50576685,10.06515717,nonrhythmic
TRINITY_DN5619_c3_g1_i5.1,0.042008901,2.039552273,0.080269267,1.135558107,14.16827432,rhythmic
TRINITY_DN31461_c0_g1_i3.1,0.373002398,13.09673694,0.48431135,0.900649916,13.31263556,rhythmic
TRINITY_DN9556_c0_g1_i1.1,0.386449902,140.26575,4.005594563,1.093867892,10.28058555,rhythmic
TRINITY_DN16452_c2_g1_i2.1,0.487362999,84.5778674,3.249976516,0.985209938,13.8333063,rhythmic
TRINITY_DN23881_c0_g1_i1.1,12.95406329,105.778888,2.997789721,0.835570394,10.20245457,rhythmic
TRINITY_DN4961_c0_g1_i1.1,4.779848177,40.88503851,1.419668895,0.806400743,12.50043588,rhythmic
TRINITY_DN76653_c0_g1_i8.1,0.062337381,248.6769961,8.602712499,0.963455174,12.45381176,rhythmic
TRINITY_DN18418_c0_g1_i1.1,0.709080619,240.0050434,9.17522102,1.029281955,13.76254232,rhythmic
TRINITY_DN19819_c0_g1_i7.1,0.166194678,277.955341,7.216230582,1.017024527,9.346260445,rhythmic
TRINITY_DN14759_c0_g1_i7.1,4.373166595,2.571789636,0.062185176,0.883584665,8.704702346,rhythmic
TRINITY_DN142858_c0_g1_i1.1,0.530438944,321.6243005,12.24553796,1.034100413,13.70665605,rhythmic
TRINITY_DN3918_c0_g1_i1.1,13.34717051,58.20877753,2.027074384,0.904359577,12.53671369,rhythmic
TRINITY_DN95513_c0_g1_i2.1,0.080208373,31.2500815,0.855401364,1.006323158,9.854198013,rhythmic
TRINITY_DN5916_c0_g1_i5.1,14.76833123,301.0995417,8.751724916,1.008557917,10.46371891,rhythmic
TRINITY_DN5869_c1_g1_i2.1,0.279261605,245.3821854,8.886587569,1.07339943,13.03750523,rhythmic
TRINITY_DN8810_c1_g1_i3.1,0.345226489,48.31698795,1.921951319,0.993817554,14.32006638,rhythmic
TRINITY_DN24928_c0_g1_i3.1,0.206947556,168.4924894,10.35855483,1.175661508,22.13202353,rhythmic
TRINITY_DN44284_c0_g1_i9.1,0.093910573,103.7591477,3.251088386,0.986829009,11.27989045,rhythmic
TRINITY_DN143287_c0_g1_i4.1,0.154751627,51.37216599,1.757466498,1.110650144,12.31577309,rhythmic
TRINITY_DN7960_c0_g1_i1.1,26.46434996,233.6013498,8.36390695,0.524420499,12.88950815,nonrhythmic
TRINITY_DN8858_c0_g1_i4.1,0.118460334,241.0865492,8.528396663,1.150167403,12.73494025,rhythmic
TRINITY_DN57539_c0_g1_i1.1,0.137545623,308.1395724,8.384866669,1.368864006,9.796054358,nonrhythmic
TRINITY_DN1674_c0_g1_i23.1,2.44668527,343.39451,11.7839739,0.977344691,12.35381021,rhythmic
TRINITY_DN22396_c3_g1_i3.1,0.078684529,84.92229309,2.682422934,1.058544,11.37124565,rhythmic
TRINITY_DN349_c0_g1_i5.1,203.8192685,287.0950301,11.75962624,0.5646442,14.74586811,nonrhythmic
TRINITY_DN13874_c0_g4_i2.1,0.265379609,271.1527692,7.334284927,0.982927392,9.737472282,rhythmic
TRINITY_DN63096_c0_g1_i1.1,0.051115332,342.198308,11.38276596,1.015635604,11.97491527,rhythmic
TRINITY_DN17198_c0_g1_i2.1,0.003081565,257.6394972,11.85793303,1.325514802,16.56910503,nonrhythmic
TRINITY_DN44049_c0_g2_i9.1,0.059979092,301.9833107,9.064118439,1.03919618,10.80550654,rhythmic
TRINITY_DN15585_c1_g1_i4.1,3.260273872,337.3977493,10.89812994,0.865545727,11.62819487,rhythmic
TRINITY_DN4263_c0_g1_i1.1,0.022236146,156.2919733,11.10566535,1.610282388,25.58058127,nonrhythmic
TRINITY_DN84272_c0_g1_i4.1,0.217496003,71.52148392,2.428882444,0.9327571,12.22566468,rhythmic
TRINITY_DN7596_c0_g1_i3.1,9.902480188,246.0390954,7.322203596,0.83569031,10.71371723,rhythmic
TRINITY_DN11280_c0_g1_i2.1,0.084885146,93.91260492,4.405375294,1.029238149,16.88735082,rhythmic
TRINITY_DN40815_c0_g2_i1.1,1.665694989,295.8061329,7.806246067,0.831495659,9.50030534,rhythmic
TRINITY_DN22007_c0_g2_i5.1,0.073697095,16.66390271,0.507536521,0.977442117,10.96460719,rhythmic
TRINITY_DN12196_c0_g1_i10.1,0.473108512,232.6648062,6.049056819,0.964134173,9.359646996,rhythmic
TRINITY_DN1175_c0_g1_i5.1,52.08362133,149.3446934,7.752072085,1.144869065,18.6866094,rhythmic
TRINITY_DN4086_c2_g1_i3.1,18.4438046,311.5557133,10.7097365,1.092792551,12.37501024,rhythmic
TRINITY_DN18600_c0_g1_i16.1,0.184326767,252.2091243,8.101928527,0.935376916,11.56458664,rhythmic
TRINITY_DN39885_c0_g1_i1.1,0.522996978,185.7357447,6.899321022,1.147772275,13.37252327,rhythmic
TRINITY_DN5094_c1_g1_i4.1,0.163579769,19.77824178,0.63183952,1.071068364,11.50062931,rhythmic
TRINITY_DN7636_c1_g1_i1.1,0.793186242,116.0049447,5.758088276,0.880061549,17.86916742,rhythmic
TRINITY_DN17418_c0_g1_i11.1,0.166177235,56.95558757,1.909745614,0.965309045,12.07095651,rhythmic
TRINITY_DN36370_c0_g2_i4.1,0.024023978,343.0936625,11.56242034,1.03042606,12.13217199,rhythmic
TRINITY_DN15176_c0_g1_i5.1,0.511535134,274.7840431,8.381063898,0.928163521,10.98019728,rhythmic
TRINITY_DN132160_c0_g1_i1.1,0.018223476,50.19427966,1.86578284,1.110400896,13.38164083,rhythmic
TRINITY_DN13730_c0_g1_i12.1,0.961356416,251.1992832,8.136801378,0.708435623,11.66105436,nonrhythmic
TRINITY_DN3534_c0_g1_i20.1,18.62397662,238.9008335,9.792470935,0.793523343,14.75628814,nonrhythmic
TRINITY_DN1739_c0_g1_i6.1,17.44446434,5.507240056,0.209538952,0.818421449,13.69724614,rhythmic
TRINITY_DN841_c13_g1_i1.1,1.073002776,3.842373362,0.117498581,1.169234705,11.00868792,rhythmic
TRINITY_DN69788_c0_g1_i9.1,0.221416983,155.6842156,4.839194419,0.985015647,11.19002324,rhythmic
TRINITY_DN4192_c0_g1_i9.1,2.893027192,63.50209165,2.159871756,0.89759711,12.24453891,rhythmic
TRINITY_DN39381_c0_g1_i3.1,0.607235698,188.5314795,5.386206019,0.955424632,10.28493582,rhythmic
TRINITY_DN18534_c1_g1_i8.1,0.02219195,191.5975079,18.52370152,1.374657387,34.80490232,nonrhythmic
TRINITY_DN88086_c0_g1_i2.1,0.236193038,98.32980609,3.526050484,1.309317049,12.90939365,nonrhythmic
TRINITY_DN39605_c0_g1_i9.1,0.406179714,217.2786996,5.659692551,0.973023398,9.377308138,rhythmic
TRINITY_DN4539_c1_g1_i1.1,0.132660512,274.9868405,13.8260509,1.083578633,18.1004237,rhythmic
TRINITY_DN30417_c0_g1_i12.1,0.272939593,26.91009494,1.012711501,0.860686753,13.54793215,rhythmic
TRINITY_DN110086_c0_g1_i11.1,0.105889742,356.2857768,12.77497705,0.974493569,12.90815418,rhythmic
TRINITY_DN11858_c2_g1_i1.1,1.769372152,255.7395902,8.791700304,1.094196956,12.37591765,rhythmic
TRINITY_DN70941_c0_g1_i2.1,17.43729861,107.4194942,2.750763463,1.024464538,9.21876289,rhythmic
TRINITY_DN11954_c0_g1_i3.1,2.783516218,233.8623984,8.473030533,0.980423955,13.04310147,rhythmic
TRINITY_DN9903_c0_g1_i21.1,0.293106117,217.893612,14.74356103,1.043370484,24.35905267,rhythmic
TRINITY_DN29970_c0_g1_i5.1,0.376457946,40.3224163,1.473027839,0.902099133,13.15124615,rhythmic
TRINITY_DN4855_c0_g1_i8.1,1.025781372,337.2433349,10.56565003,1.012591001,11.27860395,rhythmic
TRINITY_DN9948_c0_g1_i1.1,7.53633097,261.06737,9.463049781,0.811596013,13.04911419,rhythmic
TRINITY_DN6809_c0_g1_i11.1,21.9674754,230.5727384,6.150405071,0.898740366,9.602808383,rhythmic
TRINITY_DN34549_c0_g1_i7.1,0.039334913,296.2399624,10.20323089,1.039121233,12.39928298,rhythmic
TRINITY_DN212381_c0_g1_i1.1,0.438420275,235.0785833,8.095187881,0.849993193,12.39699336,rhythmic
TRINITY_DN240681_c0_g1_i1.1,0.038354786,334.4211284,13.65135272,1.242847715,14.69550385,nonrhythmic
TRINITY_DN10847_c1_g1_i1.1,7.573091719,201.9978165,7.636868966,0.814201404,13.61040864,rhythmic
TRINITY_DN46512_c0_g1_i4.1,0.007843388,276.9073472,11.23116101,1.21730837,14.60133869,nonrhythmic
TRINITY_DN55993_c0_g1_i1.1,4.260110631,32.18838842,1.217519266,0.877753621,13.61692701,rhythmic
TRINITY_DN51600_c0_g1_i4.1,0.181814079,216.1793631,7.890482427,0.887711979,13.13989288,rhythmic
TRINITY_DN18008_c0_g1_i17.1,0.081342009,124.5961596,3.230734029,1.175013603,9.334671747,rhythmic
TRINITY_DN235399_c0_g1_i1.1,0.037750133,103.0536641,2.874001183,1.284724779,10.03982182,nonrhythmic
TRINITY_DN7607_c0_g1_i4.1,11.98342312,81.60372445,2.695537093,0.939871545,11.89153265,rhythmic
TRINITY_DN29070_c0_g1_i1.1,0.428817429,333.5130821,13.13297475,0.915769771,14.17596839,rhythmic
TRINITY_DN33398_c0_g1_i1.1,0.324900561,12.86719925,0.497121711,0.871152488,13.90852915,rhythmic
TRINITY_DN9027_c0_g1_i4.1,0.756906599,48.55921693,1.698291093,0.969849593,12.59049944,rhythmic
TRINITY_DN6282_c0_g1_i13.1,0.04073075,301.0165748,10.22548009,1.26238021,12.22913667,nonrhythmic
TRINITY_DN1181_c1_g3_i1.1,172.8119079,79.56665773,4.040478938,1.149695553,18.28118032,rhythmic
TRINITY_DN5969_c0_g1_i1.1,0.305142596,168.1113993,7.338702087,0.969863412,15.71536947,rhythmic
TRINITY_DN9075_c0_g1_i12.1,0.104255707,116.598019,4.761963616,1.036351588,14.70271036,rhythmic
TRINITY_DN34455_c0_g1_i2.1,0.176515427,124.7099551,3.726753011,0.941209182,10.75801112,rhythmic
TRINITY_DN4502_c0_g1_i13.1,0.232206107,349.6345138,11.41920496,1.056761285,11.75774594,rhythmic
TRINITY_DN5061_c0_g1_i15.1,0.10644446,249.4196008,9.625494049,1.019690632,13.8929653,rhythmic
TRINITY_DN27400_c0_g1_i3.1,3.751240799,89.1764952,2.486331711,0.809871288,10.03716746,rhythmic
TRINITY_DN22445_c0_g1_i16.1,1.066284491,47.98312594,1.68168295,0.963397181,12.61705756,rhythmic
TRINITY_DN42160_c0_g1_i2.1,0.528471576,179.8770704,5.271366876,0.996945449,10.54993875,rhythmic
TRINITY_DN46_c1_g1_i5.1,5.575061125,216.2319748,8.176741691,0.98471082,13.61328273,rhythmic
TRINITY_DN19579_c0_g1_i4.1,0.139990941,226.5597492,5.24487409,1.105463526,8.334025257,rhythmic
TRINITY_DN5304_c0_g1_i12.1,0.018093731,269.1900164,10.29176051,1.184703519,13.76363743,rhythmic
TRINITY_DN14686_c0_g1_i1.1,0.314342855,123.5068582,4.492796357,1.055006236,13.0956832,rhythmic
TRINITY_DN41916_c1_g1_i1.1,0.59403942,294.4894847,8.487912254,0.850459027,10.37608665,rhythmic
TRINITY_DN23921_c0_g2_i3.1,0.28096439,242.4506653,6.148424035,0.933369117,9.129414638,rhythmic
TRINITY_DN7827_c0_g1_i1.1,0.097860048,43.39937248,1.732204586,1.093649216,14.36872506,rhythmic
TRINITY_DN144491_c0_g1_i4.1,0.180232026,255.0572642,7.683175884,0.876344836,10.84440126,rhythmic
TRINITY_DN78544_c0_g1_i1.1,0.039891798,275.6089958,7.424674407,1.03628705,9.698097041,rhythmic
TRINITY_DN67298_c0_g1_i2.1,12.4618604,283.473782,7.596423255,0.963284631,9.647143918,rhythmic
TRINITY_DN18183_c2_g1_i21.1,777.9823549,308.7536689,8.74874761,1.005093884,10.20084766,rhythmic
TRINITY_DN24482_c0_g2_i2.1,0.52537612,63.0367722,2.289832308,0.89733007,13.07712311,rhythmic
TRINITY_DN21018_c0_g1_i11.1,48.8475291,267.9949963,11.57464371,1.115497305,15.54831916,rhythmic
TRINITY_DN97230_c0_g2_i1.1,10.00768927,271.4330436,6.859313072,0.781031372,9.097465338,nonrhythmic
TRINITY_DN91605_c0_g1_i1.1,1.011052521,307.2611732,8.861164946,0.914883989,10.38211027,rhythmic
TRINITY_DN7807_c0_g1_i3.1,81.69829862,64.14243197,2.211644933,0.896312323,12.4128779,rhythmic
TRINITY_DN3317_c0_g1_i3.1,19.40133646,312.3281931,14.54073392,0.845907592,16.7601399,rhythmic
TRINITY_DN17141_c0_g1_i4.1,0.990306933,290.0470709,12.76657505,0.825071386,15.84559018,rhythmic
TRINITY_DN2520_c0_g1_i5.1,76.5291458,135.1137487,3.252320618,1.048655685,8.665553532,rhythmic
TRINITY_DN5406_c0_g1_i4.1,35.08461449,328.6829829,12.48193245,0.971878834,13.67121486,rhythmic
TRINITY_DN52561_c0_g1_i4.1,0.044440909,251.0604743,9.044298259,1.012872225,12.96877727,rhythmic
TRINITY_DN12562_c0_g1_i11.1,0.016428778,174.1155098,5.812776112,1.063919128,12.01845489,rhythmic
TRINITY_DN36478_c1_g1_i6.1,0.10260769,27.92577816,0.981596018,0.953588501,12.65406337,rhythmic
TRINITY_DN78678_c0_g1_i1.1,0.773330156,229.0432828,8.189624944,0.845825757,12.87208664,rhythmic
TRINITY_DN14222_c0_g1_i2.1,0.833950654,248.4782753,8.017975688,0.870730983,11.61659402,rhythmic
TRINITY_DN765_c0_g2_i1.1,9.45535599,10.37415744,0.530310541,1.399972328,18.40263132,nonrhythmic
TRINITY_DN10304_c0_g1_i11.1,0.298534563,99.61485128,3.116495999,0.990974748,11.26276399,rhythmic
TRINITY_DN5355_c0_g1_i3.1,1.835167457,273.7540527,6.499015714,0.982106825,8.546524277,rhythmic
TRINITY_DN9852_c0_g1_i17.1,0.69838157,290.0890461,9.839000364,1.050680487,12.21018228,rhythmic
TRINITY_DN1670_c4_g1_i8.1,1.411662203,330.2598743,11.12778658,1.037800553,12.12985131,rhythmic
TRINITY_DN16273_c0_g1_i3.1,1.103202586,97.73273553,3.188684576,0.926512472,11.74556755,rhythmic
TRINITY_DN237913_c0_g1_i1.1,689.9320862,140.9736307,3.653721804,1.000239156,9.330396348,rhythmic
TRINITY_DN83183_c2_g1_i1.1,0.018633246,188.0927694,7.639344342,1.19979069,14.62131677,rhythmic
TRINITY_DN5217_c1_g1_i9.1,4.622533828,348.0099995,9.208460478,0.654227422,9.525719883,nonrhythmic
TRINITY_DN33442_c0_g1_i1.1,0.337321184,164.9718611,4.858466855,0.88390754,10.60209939,rhythmic
TRINITY_DN269017_c0_g1_i1.1,0.165064542,28.68734428,0.943463769,1.032105184,11.8396096,rhythmic
TRINITY_DN14057_c0_g1_i2.1,0.152694118,153.9455711,4.611398676,1.113995783,10.78370434,rhythmic
TRINITY_DN13638_c0_g1_i2.1,0.782204942,79.53129024,3.51931592,0.976786398,15.93025496,rhythmic
TRINITY_DN28075_c0_g1_i2.1,9.651151924,54.81451959,1.473765382,1.041762211,9.679105857,rhythmic
TRINITY_DN72_c1_g1_i1.1,2003.048191,29.52244811,0.839871349,0.723554735,10.24148419,nonrhythmic
TRINITY_DN86337_c2_g1_i1.1,0.552390804,253.9671638,6.270638289,1.154073914,8.888667931,rhythmic
TRINITY_DN73696_c0_g1_i5.1,0.441816113,140.3879605,4.271078962,0.945265729,10.9524237,rhythmic
TRINITY_DN27547_c0_g1_i1.1,0.242737114,89.07896038,5.416757261,1.060453202,21.89105717,rhythmic
TRINITY_DN9140_c1_g1_i2.1,0.164428887,241.31762,7.755624925,0.98403063,11.56991757,rhythmic
TRINITY_DN87474_c1_g1_i1.1,100.2292245,92.2730356,5.595270838,0.833548943,21.8297522,rhythmic
TRINITY_DN110343_c1_g1_i1.1,1.736377837,167.2368027,7.842069459,0.91952578,16.88112281,rhythmic
TRINITY_DN128187_c2_g1_i14.1,0.861750828,227.7685092,8.468048629,0.916423779,13.38419221,rhythmic
TRINITY_DN8603_c0_g2_i6.1,0.046785733,99.05174567,4.118378339,1.045782425,14.96809766,rhythmic
TRINITY_DN48678_c0_g1_i1.1,0.239687094,1.13793769,0.044079819,0.925722899,13.94517034,rhythmic
TRINITY_DN43284_c4_g1_i1.1,2.287282015,341.9733839,11.40151221,0.800504567,12.0025259,rhythmic
TRINITY_DN27628_c0_g1_i1.1,0.013807139,326.3000476,12.12277502,1.118298983,13.37480347,rhythmic
TRINITY_DN49787_c0_g1_i6.1,0.625917012,339.7430391,11.73477431,0.964187076,12.4344527,rhythmic
TRINITY_DN13434_c0_g1_i2.1,1.106309288,270.0987662,8.454639997,0.879722299,11.26873122,rhythmic
TRINITY_DN2547_c0_g2_i1.1,1.212300527,352.729168,16.34360724,0.834895354,16.6804992,rhythmic
TRINITY_DN4698_c16_g1_i5.1,1.978758384,280.1201777,9.458938845,1.164703914,12.15627526,rhythmic
TRINITY_DN950_c1_g1_i2.1,0.500714233,58.2974576,1.820897037,1.003221848,11.24445148,rhythmic
TRINITY_DN21638_c0_g1_i4.1,0.826373847,203.4589684,9.237114719,1.056824089,16.34413722,rhythmic
TRINITY_DN10632_c0_g1_i2.1,0.540168246,78.35159404,2.64734917,0.902718933,12.16370532,rhythmic
TRINITY_DN2727_c0_g1_i2.1,8.629668458,77.81522256,1.872801187,0.998177182,8.664222824,rhythmic
TRINITY_DN28784_c0_g1_i5.1,0.551573666,25.64301451,0.973911869,0.892356734,13.67266211,rhythmic
TRINITY_DN6063_c0_g1_i6.1,0.28779818,300.739964,10.56488412,1.09759802,12.64666735,rhythmic
